APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone
2679017006,01/16/2017,Single Family,"10431 N GOTHIC AVE
LOS ANGELES, CA 91344
(34.260236, -118.488657)",LOS ANGELES,CA,91344,12,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,216-804-7437
2629028026,03/21/2017,Single Family,"9158 N MOREHART AVE
LOS ANGELES, CA 91331
(34.236169, -118.409627)",LOS ANGELES,CA,91331,6,BAYVIEW LOAN SERVICING C/O PEAK FORECLOSURE,KELLI ESPINOZA,818-591-9237,NULL,NULL,         ,NULL
2711022002,03/02/2017,Single Family,"17560 W RINALDI ST
LOS ANGELES, CA 91344
(34.279394, -118.517284)",LOS ANGELES,CA,91344,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2764007011,01/01/2017,Single Family,"18315 W CITRONIA ST
LOS ANGELES, CA 91325
(34.245472, -118.532381)",LOS ANGELES,CA,91325,12,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2715004027,01/17/2017,Single Family,"10837 N RATHBURN AVE
LOS ANGELES, CA 91326
(34.267468, -118.532761)",LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2605002088,01/06/2017,Single Family,"15782 W MIDWOOD DR
LOS ANGELES, CA 91344
(34.279996, -118.471954)",LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
2629028027,03/31/2017,Single Family,"9170 N MOREHART AVE
LOS ANGELES, CA 91331
(34.236236, -118.409786)",LOS ANGELES,CA,91331,6,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
2820017012,01/31/2017,Single Family,"18853 W KIRKCOLM LANE
LOS ANGELES, CA 91326
(34.292594, -118.544482)",LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2780004077,02/02/2017,Single Family,"8415 N MCNULTY AVE
LOS ANGELES, CA 91306
(34.222617, -118.587145)",LOS ANGELES,CA,91306,3,Nationstar Mortgage LLC,Code Compliance,888-480-2432,"AFAS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405 ,909-289-1453
2696020001,03/07/2017,Single Family,"17057 W LOS ALIMOS ST
LOS ANGELES, CA 91344
(34.266016, -118.504339)",LOS ANGELES,CA,91344,12,"Partners for Payment Relief DE IV, LLC",Patricia Cruz Gonzalez,888-879-4997,Trustee Representative,Pam Downings,8190  E Kaiser BLVD 103 Anaheim Hills CA 92808 ,888-879-4997
2734027015,01/11/2017,Single Family,"17414 W DEVONSHIRE ST
LOS ANGELES, CA 91325
(34.257599, -118.514084)",LOS ANGELES,CA,91325,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2731006010,01/09/2017,Single Family,"18245 W SAN JOSE ST
LOS ANGELES, CA 91326
(34.260988, -118.531166)",LOS ANGELES,CA,91326,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2603018046,01/04/2017,Single Family,"15735 W EXCELSIOR ST
LOS ANGELES, CA 91342
(34.319855, -118.475958)",LOS ANGELES,CA,91342,7,Ditech Financial LLC,Property Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
2726004011,01/02/2017,Single Family,"19730 W SEPTO ST
LOS ANGELES, CA 91311
(34.250957, -118.563498)",LOS ANGELES,CA,91311,12,"HSBC Bank USA, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
4107019014,01/10/2017,Multi-Family,"8413 S LILIENTHAL AVE
LOS ANGELES, CA 90045
(33.962031, -118.386067)",LOS ANGELES,CA,90045,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4256002023,01/27/2017,Single Family,"2568 S MIDVALE AVE
LOS ANGELES, CA 90064
(34.037202, -118.427379)",LOS ANGELES,CA,90064,5,Bennett Living trust,michael bennett,310-710-9199,NULL,NULL,         ,NULL
2654023041,01/19/2017,Single Family,"8503 N NOBLE AVE
LOS ANGELES, CA 91343
(34.224776, -118.461137)",LOS ANGELES,CA,91343,6,Fay Servicing LLC,Code Compliance,800-495-7166,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660 ,949-294-8778
4118003083,01/17/2017,Single Family,"8115 REDLANDS
LOS ANGELES, CA 90293
(33.956948, -118.436547)",LOS ANGELES,CA,90293,11,CitiMortgage,Erin Theobald,877-290-3997,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660 ,949-294-8778
2647031005,03/14/2017,Single Family,"14155 W FILMORE ST
LOS ANGELES, CA 91331
(34.256775, -118.442108)",LOS ANGELES,CA,91331,6,"Bayview Loan Servicing, LLC",Cindy Marin,305-631-3760,LOGS CA Shapiro Van Ess Sherman & Marth LLP,Robbie Weaver,20    PACIFICA    IRVINE  CA 92618 ,602-393-4905
2692019031,01/05/2017,Single Family,"17082 W CALAHAN ST
LOS ANGELES, CA 91325
(34.236422, -118.50575)",LOS ANGELES,CA,91325,12,CIT Bank,Leah Collins,800-468-1743,"AFAS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405 ,909-289-1453
2633017004,01/03/2017,Single Family,"11942 W NEENACH ST
LOS ANGELES, CA 91352
(34.228082, -118.392801)",LOS ANGELES,CA,91352,6,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
4110004007,01/16/2017,Single Family,"7433 S ARIZONA AVE
LOS ANGELES, CA 90045
(33.973463, -118.396031)",LOS ANGELES,CA,90045,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
4009001017,03/27/2017,Single Family,"2307 W 73RD ST
LOS ANGELES, CA 90043
(33.973677, -118.319072)",LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
4119038020,01/20/2017,Single Family,"7740 W REDLANDS ST
LOS ANGELES, CA 90293
(33.958696, -118.432808)",LOS ANGELES,CA,90293,11,"Fay Servicing, LLC",Jennifer Symolon,630-282-7513,Reinoso Properties,Analisa Reinoso,1146  N Central Ave 435 Glendale CA 91202 ,818-552-4393
4221007042,02/06/2017,Single Family,"4720 S CAMPBELL DR
LOS ANGELES, CA 90230
(33.990461, -118.418766)",LOS ANGELES,CA,90230,11,Celink,Cory Daggett,866-654-0020,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706
2685016004,01/02/2017,Single Family,"10204 N GERALD AVE
LOS ANGELES, CA 91343
(34.255821, -118.494707)",LOS ANGELES,CA,91343,12,"HSBC Bank USA, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
2672003021,01/05/2017,Single Family,"16052 W BAHAMA ST
LOS ANGELES, CA 91343
(34.232909, -118.48244)",LOS ANGELES,CA,91343,12,Federal National Mortgage Association,Aileen Cabalu,626-396-4692,Pinnacle Estate Properties,Raquel Magro,18569   DEVONSHIRE AVE  NORTHRIDGE CA 91324 ,818-361-9727
2701034013,01/04/2017,Single Family,"19935 W MID PINES LANE
LOS ANGELES, CA 91326
(34.284081, -118.570233)",LOS ANGELES,CA,91326,12,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2783024007,01/23/2017,Single Family,"19400 W PARTHENIA ST
LOS ANGELES, CA 91324
(34.228238, -118.555991)",LOS ANGELES,CA,91324,12,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4003008020,01/06/2017,Single Family,"4133 W 61ST ST
LOS ANGELES, CA 90043
(33.98441, -118.347401)",LOS ANGELES,CA,90043,8,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889
2694012029,01/02/2017,Single Family,"10210 N AMESTOY AVE
LOS ANGELES, CA 91325
(34.255931, -118.506718)",LOS ANGELES,CA,91325,12,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
4204020224,01/05/2017,Single Family,"3600 KALSMAN
LOS ANGELES, CA 90016
(34.021088, -118.374723)",LOS ANGELES,CA,90016,10,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889
2627025030,01/16/2017,Single Family,"13200 W WENTWORTH ST
LOS ANGELES, CA 91331
(34.23067, -118.420015)",LOS ANGELES,CA,91331,6,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
4005003004,01/10/2017,Single Family,"3438 W 58TH PL
LOS ANGELES, CA 90043
(33.988117, -118.332295)",LOS ANGELES,CA,90043,8,"Trtustee Corps, M&T Bayview",Loly Cambo,305-646-6513,Bron Inc.,Grace Wesson,41951   Remington AVE  Temecula CA 92590 ,951-428-2252
2679020026,02/17/2017,Single Family,"16318 W CLYMER ST
LOS ANGELES, CA 91344
(34.26268, -118.48781)",LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
4106017003,02/07/2017,Single Family,"6239 W 78TH ST
LOS ANGELES, CA 90045
(33.969704, -118.394109)",LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
4008012005,01/09/2017,Single Family,"6714 S 7TH AVE
LOS ANGELES, CA 90043
(33.977721, -118.324545)",LOS ANGELES,CA,90043,8,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056 ,760-634-6589
2722007008,01/18/2017,Single Family,"10465 N WILLOWBRAE AVE
LOS ANGELES, CA 91311
(34.260796, -118.598932)",LOS ANGELES,CA,91311,12,DITECH FINANCIAL LLC,NICOLE ARRETCHE,877-272-2149,So Cal Inspectors,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241 ,877-242-2149
2701010026,01/04/2017,Single Family,"19569 W TURTLE SPRINGS WAY
LOS ANGELES, CA 91326
(34.293003, -118.560576)",LOS ANGELES,CA,91326,12,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2667021023,02/02/2017,Single Family,"10821 N GLORIA AVE
LOS ANGELES, CA 91344
(34.267255, -118.479192)",LOS ANGELES,CA,91344,12,"Trinity Financial Services, LLC",David Vo,855-734-0411,"Trinity Financial Services, LLC",Don Madden III,2618   San Miguel DR 303 Newport Beach CA 92660 ,855-818-6806
2722014004,01/19/2017,Single Family,"21700 W SAN JOSE ST
LOS ANGELES, CA 91311
(34.260836, -118.601906)",LOS ANGELES,CA,91311,12,Flagstar,Grace Wesson,951-428-2250,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4107003001,01/20/2017,Single Family,"7900 S NAYLOR AVE
LOS ANGELES, CA 90045
(33.966743, -118.395301)",LOS ANGELES,CA,90045,11,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889
2781008017,01/31/2017,Single Family,"20444 W MALDEN ST
LOS ANGELES, CA 91306
(34.225309, -118.57905)",LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2728017022,01/01/2017,Single Family,"18901 W BLACKHAWK ST
LOS ANGELES, CA 91326
(34.258494, -118.545131)",LOS ANGELES,CA,91326,12,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2618004010,01/24/2017,Single Family,"13874 W DAVENTRY ST
LOS ANGELES, CA 91331
(34.26589, -118.435027)",LOS ANGELES,CA,91331,7,Ditech,Property Preservation Department,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405 ,909-289-1453
2602017008,01/02/2017,Single Family,"17049 W LISETTE ST
LOS ANGELES, CA 91344
(34.303704, -118.503151)",LOS ANGELES,CA,91344,12,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
2647013028,01/12/2017,Single Family,"14650 W LASSEN ST
LOS ANGELES, CA 91345
(34.250338, -118.450931)",LOS ANGELES,CA,91345,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2651020024,03/08/2017,Single Family,"8939 N LEMONA AVE
LOS ANGELES, CA 91343
(34.23297, -118.459476)",LOS ANGELES,CA,91343,6,"SETERUS, INC",KEVIN QUILLAN,877-272-2149,SO CAL INSPECTORS INC,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241 ,760-591-9244
2629016011,01/05/2017,Single Family,"12366 W JEROME ST
LOS ANGELES, CA 91352
(34.235548, -118.402564)",LOS ANGELES,CA,91352,6,Nationstar Mortgage LLC,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405 ,800-468-1743
2647002001,01/12/2017,Single Family,"10128 N LEMONA AVE
LOS ANGELES, CA 91345
(34.254414, -118.458659)",LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
4236013015,03/14/2017,Single Family,"3868 S LYCEUM AVE
LOS ANGELES, CA 90066
(33.997632, -118.440703)",LOS ANGELES,CA,90066,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2606022026,01/05/2017,Single Family,"12010 N DRESDEN PL
LOS ANGELES, CA 91344
(34.28897, -118.505423)",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2723007014,01/10/2017,Single Family,"10509 N ANDORA AVE
LOS ANGELES, CA 91311
(34.260922, -118.608915)",LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2676010004,03/09/2017,Single Family,"16320 W PLUMMER ST
LOS ANGELES, CA 91343
(34.242915, -118.488096)",LOS ANGELES,CA,91343,12,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660 ,949-294-8778
2647028070,01/27/2017,Single Family,"14333 W VAN NUYS BLVD
LOS ANGELES, CA 91331
(34.24859, -118.446085)",LOS ANGELES,CA,91331,6,SD Coastline LP,Ashalatha Shetty,951-273-1919,SD Coastline LP,Mariela Gomez,1101   California Ave AVE 201A Corona CA 92881 ,951-273-1919
2692024001,01/18/2017,Single Family,"9611 N PASO ROBLES AVE
LOS ANGELES, CA 91325
(34.244761, -118.503364)",LOS ANGELES,CA,91325,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2650005012,01/18/2017,Single Family,"9700 N LEMONA AVE
LOS ANGELES, CA 91343
(34.246543, -118.458745)",LOS ANGELES,CA,91343,7,REVERSE MORTGAGE SOLUTIONS,Josefina Martinez,832-606-5907,KMC Landscaping Services Inc.,Matt Cohick,42263  W 50 ST 127 Lancaster CA 93536 ,661-733-2822
4237030013,01/06/2017,Multi-Family,"1136 E VAN BUREN AVE
LOS ANGELES, CA 90291
(33.991263, -118.450209)",LOS ANGELES,CA,90291,11,JP Morgan Chase NA,Amy Lott,888-310-1506,NA,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2601067004,01/05/2017,Single Family,"17806 W MOUNTAIN RANCH ROAD
LOS ANGELES, CA 91344
(34.289776, -118.520508)",LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100
2616022012,01/04/2017,Single Family,"11163 N TELFAIR AVE
LOS ANGELES, CA 91331
(34.272775, -118.435284)",LOS ANGELES,CA,91331,7,HSBC Bank USA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2661026011,01/16/2017,Single Family,"15753 W SEPTO ST
LOS ANGELES, CA 91343
(34.25105, -118.475801)",LOS ANGELES,CA,91343,12,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2717022036,03/29/2017,Single Family,"10868 N CREBS AVE
LOS ANGELES, CA 91326
(34.268372, -118.542343)",LOS ANGELES,CA,91326,12,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306
2701068029,02/23/2017,Single Family,"11450 N SANTINI LANE
LOS ANGELES, CA 91326
(34.279735, -118.588161)",LOS ANGELES,CA,91326,12,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
4019006010,01/05/2017,Single Family,"4230 W 58TH PL
LOS ANGELES, CA 90043
(33.988001, -118.348712)",LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2656024028,01/12/2017,Single Family,"15251 W KNAPP ST
LOS ANGELES, CA 91343
(34.238059, -118.464942)",LOS ANGELES,CA,91343,7,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306
2761025004,03/20/2017,Single Family,"20000 W SUPERIOR ST
LOS ANGELES, CA 91311
(34.246088, -118.568864)",LOS ANGELES,CA,91311,12,"SETERUS, INC",KEVIN QUILLAN,877-272-2149,SO CAL INSPECTORS INC,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241 ,760-591-9244
2785016029,01/05/2017,Single Family,"18606 W COMMUNITY ST
LOS ANGELES, CA 91324
(34.222953, -118.538604)",LOS ANGELES,CA,91324,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405 ,800-468-1743
4012002016,02/24/2017,Single Family,"7316 S 10TH AVE
LOS ANGELES, CA 90043
(33.973158, -118.32861)",LOS ANGELES,CA,90043,8,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889
2626007007,01/20/2017,Single Family,"9710 N O'MELVENY AVE
LOS ANGELES, CA 91331
(34.246394, -118.414659)",LOS ANGELES,CA,91331,7,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660 ,949-294-8778
2639012013,01/17/2017,Single Family,"9012 N KATHERINE AVE
LOS ANGELES, CA 91402
(34.233652, -118.446729)",LOS ANGELES,CA,91402,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2715027031,02/20/2017,Single Family,"11100 N RESEDA BLVD
LOS ANGELES, CA 91326
(34.272023, -118.536108)",LOS ANGELES,CA,91326,12,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
2625030020,01/31/2017,Single Family,"13513 W BROMWICH ST
LOS ANGELES, CA 91331
(34.236936, -118.427282)",LOS ANGELES,CA,91331,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2649006029,01/19/2017,Single Family,"15131 W SAN JOSE ST
LOS ANGELES, CA 91345
(34.260962, -118.461979)",LOS ANGELES,CA,91345,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2679017005,01/18/2017,Single Family,"10437 N GOTHIC AVE
LOS ANGELES, CA 91344
(34.2604, -118.48863)",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405 ,877-339-8202
4119017004,01/11/2017,Single Family,"7322 W 90TH ST
LOS ANGELES, CA 90045
(33.955108, -118.423301)",LOS ANGELES,CA,90045,11,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2673015094,01/04/2017,Single Family,"15935 W COMMUNITY ST
LOS ANGELES, CA 91343
(34.222889, -118.479941)",LOS ANGELES,CA,91343,12,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
2734029025,01/31/2017,Single Family,"10132 N ANDASOL AVE
LOS ANGELES, CA 91325
(34.255029, -118.513281)",LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648 ,714-848-7920
2717004024,01/28/2017,Single Family,"11111 N VIKING AVE
LOS ANGELES, CA 91326
(34.271936, -118.542061)",LOS ANGELES,CA,91326,12,Statebridge Company LLC,Frank Robbins,303-962-6753,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-383-2097
2628011011,01/26/2017,Single Family,"8923 N LEV AVE
LOS ANGELES, CA 91331
(34.231856, -118.413916)",LOS ANGELES,CA,91331,6,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
2822006021,01/31/2017,Single Family,"11734 N DORAL AVE
LOS ANGELES, CA 91326
(34.285559, -118.549952)",LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
