FiscalYear,MonthYear,Town,AdmMonth,FYMonthOrder,AdmYear,PrimaryDrug,AdmCount
2015,Apr-15,Killingworth,4,10,2015,Alcohol,
2015,Apr-15,Killingworth,4,10,2015,Crack,
2015,Apr-15,Killingworth,4,10,2015,Heroin,
2015,Apr-15,Killingworth,4,10,2015,Other Opiates and Synthetics,
2015,Oct-14,Killingworth,10,4,2014,Alcohol,
2015,Oct-14,Killingworth,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Killingworth,10,4,2014,Other Opiates and Synthetics,
2015,Dec-14,Killingworth,12,6,2014,Alcohol,
2015,Dec-14,Killingworth,12,6,2014,Heroin,
2015,Dec-14,Killingworth,12,6,2014,"Marijuana, Hashish, THC",
2015,Jan-15,Lebanon,1,7,2015,Alcohol,8
2015,Jan-15,Lebanon,1,7,2015,Crack,
2015,Jan-15,Lebanon,1,7,2015,Heroin,8
2015,Jan-15,Lebanon,1,7,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Lebanon,2,8,2015,Alcohol,6
2015,Feb-15,Lebanon,2,8,2015,Benzodiazepines,
2015,Feb-15,Lebanon,2,8,2015,Heroin,10
2015,Feb-15,Lebanon,2,8,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Lebanon,2,8,2015,Other Opiates and Synthetics,
2015,Mar-15,Lebanon,3,9,2015,Alcohol,10
2015,Jan-15,Meriden,1,7,2015,Heroin,72
2015,Mar-15,Lebanon,3,9,2015,Benzodiazepines,
2015,Mar-15,Lebanon,3,9,2015,Heroin,9
2015,Mar-15,Lebanon,3,9,2015,"Marijuana, Hashish, THC",
2015,Apr-15,Lebanon,4,10,2015,Alcohol,14
2015,Apr-15,Lebanon,4,10,2015,Crack,
2015,Apr-15,Lebanon,4,10,2015,Heroin,6
2015,Apr-15,Lebanon,4,10,2015,Other Opiates and Synthetics,
2015,May-15,Lebanon,5,11,2015,Alcohol,15
2015,May-15,Lebanon,5,11,2015,Benzodiazepines,
2015,May-15,Lebanon,5,11,2015,Heroin,8
2015,May-15,Lebanon,5,11,2015,Other Opiates and Synthetics,
2015,May-15,Lebanon,5,11,2015,Tranquilizers,
2015,Jun-15,Lebanon,6,12,2015,Alcohol,9
2015,Jun-15,Lebanon,6,12,2015,Cocaine,
2015,Jun-15,Lebanon,6,12,2015,Heroin,6
2015,Jun-15,Lebanon,6,12,2015,Other Opiates and Synthetics,
2015,Jul-14,Lebanon,7,1,2014,Alcohol,9
2015,Jul-14,Lebanon,7,1,2014,Cocaine,
2015,Jul-14,Lebanon,7,1,2014,Crack,
2015,Jul-14,Lebanon,7,1,2014,Heroin,
2015,Jul-14,Lebanon,7,1,2014,"Marijuana, Hashish, THC",
2015,Jul-14,Lebanon,7,1,2014,Other Opiates and Synthetics,
2015,Aug-14,Lebanon,8,2,2014,Alcohol,13
2015,Aug-14,Lebanon,8,2,2014,Cocaine,
2015,Aug-14,Lebanon,8,2,2014,Crack,
2015,Aug-14,Lebanon,8,2,2014,Heroin,9
2015,Aug-14,Lebanon,8,2,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Lebanon,8,2,2014,Other Opiates and Synthetics,
2015,Sep-14,Lebanon,9,3,2014,Alcohol,20
2015,Sep-14,Lebanon,9,3,2014,Crack,
2015,Sep-14,Lebanon,9,3,2014,Heroin,11
2015,Oct-14,Lebanon,10,4,2014,Alcohol,15
2015,Oct-14,Lebanon,10,4,2014,Cocaine,
2015,Oct-14,Lebanon,10,4,2014,Heroin,9
2015,Oct-14,Lebanon,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Lebanon,10,4,2014,Other Opiates and Synthetics,
2015,Nov-14,Lebanon,11,5,2014,Alcohol,7
2015,Nov-14,Lebanon,11,5,2014,Heroin,8
2015,Nov-14,Lebanon,11,5,2014,Other Opiates and Synthetics,
2015,Dec-14,Lebanon,12,6,2014,Alcohol,10
2015,Dec-14,Lebanon,12,6,2014,Heroin,12
2015,Jan-15,Ledyard,1,7,2015,Alcohol,
2015,Jan-15,Ledyard,1,7,2015,Heroin,
2015,Jan-15,Ledyard,1,7,2015,"Marijuana, Hashish, THC",
2015,Jan-15,Ledyard,1,7,2015,Other Opiates and Synthetics,
2015,Feb-15,Ledyard,2,8,2015,Alcohol,
2015,Feb-15,Ledyard,2,8,2015,Crack,
2015,Feb-15,Ledyard,2,8,2015,Heroin,
2015,Feb-15,Ledyard,2,8,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Ledyard,2,8,2015,Other Opiates and Synthetics,
2015,Mar-15,Ledyard,3,9,2015,Alcohol,11
2015,Mar-15,Ledyard,3,9,2015,Cocaine,
2015,Mar-15,Ledyard,3,9,2015,Crack,
2015,Mar-15,Ledyard,3,9,2015,Heroin,
2015,Apr-15,Ledyard,4,10,2015,Alcohol,15
2015,Apr-15,Ledyard,4,10,2015,Cocaine,
2015,Apr-15,Ledyard,4,10,2015,Crack,
2015,Apr-15,Ledyard,4,10,2015,Heroin,
2015,Apr-15,Ledyard,4,10,2015,Other Opiates and Synthetics,
2015,May-15,Ledyard,5,11,2015,Alcohol,
2015,May-15,Ledyard,5,11,2015,Heroin,9
2015,May-15,Ledyard,5,11,2015,"Marijuana, Hashish, THC",
2015,May-15,Ledyard,5,11,2015,Other Opiates and Synthetics,
2015,Jun-15,Ledyard,6,12,2015,Alcohol,7
2015,Jun-15,Ledyard,6,12,2015,Heroin,7
2015,Jun-15,Ledyard,6,12,2015,Other Opiates and Synthetics,
2015,Jul-14,Ledyard,7,1,2014,Alcohol,
2015,Jul-14,Ledyard,7,1,2014,Heroin,
2015,Jul-14,Ledyard,7,1,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Ledyard,8,2,2014,Alcohol,
2015,Aug-14,Ledyard,8,2,2014,Cocaine,
2015,Aug-14,Ledyard,8,2,2014,Heroin,8
2015,Aug-14,Ledyard,8,2,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Ledyard,8,2,2014,Other Opiates and Synthetics,
2015,Sep-14,Ledyard,9,3,2014,Alcohol,13
2015,Sep-14,Ledyard,9,3,2014,Crack,
2015,Sep-14,Ledyard,9,3,2014,Heroin,7
2015,Sep-14,Ledyard,9,3,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Ledyard,10,4,2014,Alcohol,8
2015,Oct-14,Ledyard,10,4,2014,Cocaine,
2015,Oct-14,Ledyard,10,4,2014,Heroin,
2015,Oct-14,Ledyard,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Ledyard,10,4,2014,Other Opiates and Synthetics,
2015,Nov-14,Ledyard,11,5,2014,Alcohol,
2015,Nov-14,Ledyard,11,5,2014,Cocaine,
2015,Nov-14,Ledyard,11,5,2014,Heroin,
2015,Nov-14,Ledyard,11,5,2014,"Marijuana, Hashish, THC",
2015,Nov-14,Ledyard,11,5,2014,Other Opiates and Synthetics,
2015,Dec-14,Ledyard,12,6,2014,Alcohol,
2015,Dec-14,Ledyard,12,6,2014,Cocaine,
2015,Dec-14,Ledyard,12,6,2014,Crack,
2015,Dec-14,Ledyard,12,6,2014,Heroin,
2015,Dec-14,Ledyard,12,6,2014,"Marijuana, Hashish, THC",
2015,Dec-14,Ledyard,12,6,2014,Other Opiates and Synthetics,
2015,Jan-15,Litchfield,1,7,2015,Alcohol,6
2015,Jan-15,Litchfield,1,7,2015,Heroin,
2015,Mar-15,Litchfield,3,9,2015,Alcohol,
2015,Mar-15,Litchfield,3,9,2015,Cocaine,
2015,Mar-15,Litchfield,3,9,2015,Heroin,
2015,Mar-15,Litchfield,3,9,2015,"Marijuana, Hashish, THC",
2015,Apr-15,Litchfield,4,10,2015,Alcohol,
2015,Apr-15,Litchfield,4,10,2015,Heroin,
2015,Apr-15,Litchfield,4,10,2015,"Marijuana, Hashish, THC",
2015,May-15,Litchfield,5,11,2015,Alcohol,
2015,May-15,Litchfield,5,11,2015,Heroin,8
2015,Jun-15,Litchfield,6,12,2015,Alcohol,8
2015,Jun-15,Litchfield,6,12,2015,Benzodiazepines,
2015,Jun-15,Litchfield,6,12,2015,Cocaine,
2015,Jun-15,Litchfield,6,12,2015,Heroin,6
2015,Jul-14,Litchfield,7,1,2014,Alcohol,8
2015,Jul-14,Litchfield,7,1,2014,Heroin,
2015,Jul-14,Litchfield,7,1,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Litchfield,8,2,2014,Alcohol,
2015,Aug-14,Litchfield,8,2,2014,Heroin,
2015,Sep-14,Litchfield,9,3,2014,Alcohol,
2015,Sep-14,Litchfield,9,3,2014,Heroin,11
2015,Oct-14,Litchfield,10,4,2014,Alcohol,7
2015,Oct-14,Litchfield,10,4,2014,Amphetamines,
2015,Jan-15,Meriden,1,7,2015,"Marijuana, Hashish, THC",7
2015,Oct-14,Litchfield,10,4,2014,Heroin,
2015,Oct-14,Litchfield,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Litchfield,10,4,2014,Other Opiates and Synthetics,
2015,Nov-14,Litchfield,11,5,2014,Alcohol,
2015,Nov-14,Litchfield,11,5,2014,Heroin,6
2015,Dec-14,Litchfield,12,6,2014,Alcohol,
2015,Dec-14,Litchfield,12,6,2014,Heroin,7
2015,Dec-14,Litchfield,12,6,2014,"Marijuana, Hashish, THC",
2015,Jan-15,Madison,1,7,2015,Alcohol,6
2015,Jan-15,Madison,1,7,2015,Crack,
2015,Jan-15,Madison,1,7,2015,Heroin,7
2015,Jan-15,Madison,1,7,2015,Other Opiates and Synthetics,
2015,Feb-15,Madison,2,8,2015,Alcohol,
2015,Feb-15,Madison,2,8,2015,Benzodiazepines,
2015,Feb-15,Madison,2,8,2015,Cocaine,
2015,Feb-15,Madison,2,8,2015,Heroin,
2015,Mar-15,Madison,3,9,2015,Alcohol,
2015,Mar-15,Madison,3,9,2015,Heroin,6
2015,Mar-15,Madison,3,9,2015,Other Opiates and Synthetics,
2015,Apr-15,Madison,4,10,2015,Alcohol,6
2015,Apr-15,Madison,4,10,2015,Benzodiazepines,
2015,Apr-15,Madison,4,10,2015,Crack,
2015,Apr-15,Madison,4,10,2015,Heroin,
2015,Apr-15,Madison,4,10,2015,"Marijuana, Hashish, THC",
2015,May-15,Madison,5,11,2015,Alcohol,
2015,May-15,Madison,5,11,2015,Heroin,
2015,Jun-15,Madison,6,12,2015,Alcohol,9
2015,Jul-14,Madison,7,1,2014,Alcohol,9
2015,Jul-14,Madison,7,1,2014,Benzodiazepines,
2015,Jul-14,Madison,7,1,2014,Heroin,
2015,Jul-14,Madison,7,1,2014,"Marijuana, Hashish, THC",
2015,Jul-14,Madison,7,1,2014,Other Opiates and Synthetics,
2015,Aug-14,Madison,8,2,2014,Alcohol,6
2015,Aug-14,Madison,8,2,2014,Heroin,
2015,Aug-14,Madison,8,2,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Madison,8,2,2014,Other Opiates and Synthetics,
2015,Sep-14,Madison,9,3,2014,Alcohol,10
2015,Sep-14,Madison,9,3,2014,Cocaine,
2015,Sep-14,Madison,9,3,2014,Heroin,
2015,Sep-14,Madison,9,3,2014,"Marijuana, Hashish, THC",
2015,Sep-14,Madison,9,3,2014,Other Opiates and Synthetics,
2015,Oct-14,Madison,10,4,2014,Alcohol,6
2015,Oct-14,Madison,10,4,2014,Benzodiazepines,
2015,Oct-14,Madison,10,4,2014,Cocaine,
2015,Oct-14,Madison,10,4,2014,Heroin,
2015,Oct-14,Madison,10,4,2014,Inhalants,
2015,Nov-14,Madison,11,5,2014,Alcohol,
2015,Nov-14,Madison,11,5,2014,Heroin,
2015,Nov-14,Madison,11,5,2014,PCP,
2015,Dec-14,Madison,12,6,2014,Alcohol,
2015,Dec-14,Madison,12,6,2014,Heroin,6
2015,Dec-14,Madison,12,6,2014,"Marijuana, Hashish, THC",
2015,Jan-15,Manchester,1,7,2015,Alcohol,30
2015,Jan-15,Manchester,1,7,2015,Benzodiazepines,
2015,Jan-15,Manchester,1,7,2015,Cocaine,
2015,Jan-15,Manchester,1,7,2015,Crack,
2015,Jan-15,Manchester,1,7,2015,Heroin,28
2015,Jan-15,Manchester,1,7,2015,"Marijuana, Hashish, THC",6
2015,Feb-15,Manchester,2,8,2015,Alcohol,19
2015,Feb-15,Manchester,2,8,2015,Cocaine,
2015,Feb-15,Manchester,2,8,2015,Heroin,29
2015,Feb-15,Manchester,2,8,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Manchester,2,8,2015,Other Opiates and Synthetics,
2015,Mar-15,Manchester,3,9,2015,Alcohol,31
2015,Mar-15,Manchester,3,9,2015,Crack,
2015,Mar-15,Manchester,3,9,2015,Heroin,43
2015,Mar-15,Manchester,3,9,2015,"Marijuana, Hashish, THC",9
2015,Mar-15,Manchester,3,9,2015,Other Opiates and Synthetics,
2015,Apr-15,Manchester,4,10,2015,Alcohol,24
2015,Apr-15,Manchester,4,10,2015,Cocaine,
2015,Apr-15,Manchester,4,10,2015,Crack,
2015,Apr-15,Manchester,4,10,2015,Heroin,24
2015,Apr-15,Manchester,4,10,2015,"Marijuana, Hashish, THC",6
2015,Apr-15,Manchester,4,10,2015,Other Opiates and Synthetics,
2015,May-15,Manchester,5,11,2015,Alcohol,22
2015,May-15,Manchester,5,11,2015,Heroin,32
2015,May-15,Manchester,5,11,2015,"Marijuana, Hashish, THC",
2015,May-15,Manchester,5,11,2015,Other Opiates and Synthetics,
2015,May-15,Manchester,5,11,2015,PCP,
2015,Jun-15,Manchester,6,12,2015,Cocaine,
2015,Jun-15,Manchester,6,12,2015,Crack,
2015,Jun-15,Manchester,6,12,2015,"Hallucinogens: LSD, DMS, STP, etc",
2015,Jun-15,Manchester,6,12,2015,Heroin,33
2015,Jun-15,Manchester,6,12,2015,"Marijuana, Hashish, THC",8
2015,Jun-15,Manchester,6,12,2015,Non-Prescriptive Methadone,
2015,Jun-15,Manchester,6,12,2015,Other Opiates and Synthetics,
2015,Jul-14,Manchester,7,1,2014,Alcohol,34
2015,Jul-14,Manchester,7,1,2014,Benzodiazepines,
2015,Jul-14,Manchester,7,1,2014,Cocaine,
2015,Jul-14,Manchester,7,1,2014,Crack,
2015,Jul-14,Manchester,7,1,2014,Heroin,43
2015,Jul-14,Manchester,7,1,2014,"Marijuana, Hashish, THC",
2015,Jul-14,Manchester,7,1,2014,Other Opiates and Synthetics,
2015,Aug-14,Manchester,8,2,2014,Alcohol,28
2015,Aug-14,Manchester,8,2,2014,Cocaine,
2015,Aug-14,Manchester,8,2,2014,Crack,
2015,Aug-14,Manchester,8,2,2014,Heroin,32
2015,Aug-14,Manchester,8,2,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Manchester,8,2,2014,Other Opiates and Synthetics,
2015,Aug-14,Manchester,8,2,2014,Other Sedatives or Hypnotics,
2015,Sep-14,Manchester,9,3,2014,Alcohol,36
2015,Sep-14,Manchester,9,3,2014,Amphetamines,
2015,Sep-14,Manchester,9,3,2014,Cocaine,
2015,Sep-14,Manchester,9,3,2014,Crack,
2015,Sep-14,Manchester,9,3,2014,Heroin,34
2015,Sep-14,Manchester,9,3,2014,"Marijuana, Hashish, THC",
2015,Sep-14,Manchester,9,3,2014,Other Opiates and Synthetics,
2015,Sep-14,Manchester,9,3,2014,PCP,
2015,Oct-14,Manchester,10,4,2014,Alcohol,21
2015,Oct-14,Manchester,10,4,2014,Cocaine,
2015,Oct-14,Manchester,10,4,2014,Crack,
2015,Oct-14,Manchester,10,4,2014,"Hallucinogens: LSD, DMS, STP, etc",
2015,Oct-14,Manchester,10,4,2014,Heroin,46
2015,Oct-14,Manchester,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Manchester,10,4,2014,Other Opiates and Synthetics,
2015,Oct-14,Manchester,10,4,2014,PCP,
2015,Oct-14,Manchester,10,4,2014,Tranquilizers,
2015,Nov-14,Manchester,11,5,2014,Alcohol,21
2015,Nov-14,Manchester,11,5,2014,Cocaine,
2015,Nov-14,Manchester,11,5,2014,Crack,
2015,Nov-14,Manchester,11,5,2014,"Hallucinogens: LSD, DMS, STP, etc",
2015,Nov-14,Manchester,11,5,2014,Heroin,25
2015,Nov-14,Manchester,11,5,2014,"Marijuana, Hashish, THC",
2015,Nov-14,Manchester,11,5,2014,Other Opiates and Synthetics,
2015,Nov-14,Manchester,11,5,2014,PCP,
2015,Dec-14,Manchester,12,6,2014,Alcohol,31
2015,Dec-14,Manchester,12,6,2014,Benzodiazepines,
2015,Dec-14,Manchester,12,6,2014,Crack,
2015,Dec-14,Manchester,12,6,2014,Heroin,22
2015,Dec-14,Manchester,12,6,2014,"Marijuana, Hashish, THC",
2015,Dec-14,Manchester,12,6,2014,Other Opiates and Synthetics,
2015,Jan-15,Mansfield,1,7,2015,Cocaine,
2015,Jan-15,Mansfield,1,7,2015,Heroin,6
2015,Jan-15,Mansfield,1,7,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Mansfield,2,8,2015,Alcohol,6
2015,Feb-15,Mansfield,2,8,2015,Heroin,6
2015,Feb-15,Mansfield,2,8,2015,"Marijuana, Hashish, THC",
2015,Feb-15,Mansfield,2,8,2015,PCP,
2015,Mar-15,Mansfield,3,9,2015,Alcohol,
2015,Mar-15,Mansfield,3,9,2015,Heroin,
2015,Mar-15,Mansfield,3,9,2015,"Marijuana, Hashish, THC",
2015,Apr-15,Mansfield,4,10,2015,Alcohol,
2015,Apr-15,Mansfield,4,10,2015,Heroin,
2015,Apr-15,Mansfield,4,10,2015,"Marijuana, Hashish, THC",
2015,Apr-15,Mansfield,4,10,2015,Other Opiates and Synthetics,
2015,May-15,Mansfield,5,11,2015,Alcohol,
2015,May-15,Mansfield,5,11,2015,Heroin,
2015,May-15,Mansfield,5,11,2015,"Marijuana, Hashish, THC",
2015,Jun-15,Mansfield,6,12,2015,Alcohol,
2015,Jun-15,Mansfield,6,12,2015,Amphetamines,
2015,Jun-15,Mansfield,6,12,2015,Cocaine,
2015,Jun-15,Mansfield,6,12,2015,Heroin,
2015,Jul-14,Mansfield,7,1,2014,Alcohol,
2015,Jul-14,Mansfield,7,1,2014,Heroin,10
2015,Jul-14,Mansfield,7,1,2014,Other Opiates and Synthetics,
2015,Aug-14,Mansfield,8,2,2014,Alcohol,
2015,Aug-14,Mansfield,8,2,2014,Crack,
2015,Aug-14,Mansfield,8,2,2014,Heroin,
2015,Aug-14,Mansfield,8,2,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Mansfield,8,2,2014,Other Opiates and Synthetics,
2015,Oct-14,Mansfield,10,4,2014,Alcohol,
2015,Oct-14,Mansfield,10,4,2014,Heroin,
2015,Oct-14,Mansfield,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Mansfield,10,4,2014,Other Sedatives or Hypnotics,
2015,Nov-14,Mansfield,11,5,2014,Alcohol,6
2015,Nov-14,Mansfield,11,5,2014,Heroin,
2015,Nov-14,Mansfield,11,5,2014,"Marijuana, Hashish, THC",
2015,Dec-14,Mansfield,12,6,2014,Alcohol,
2015,Dec-14,Mansfield,12,6,2014,Cocaine,
2015,Dec-14,Mansfield,12,6,2014,Heroin,6
2015,Dec-14,Mansfield,12,6,2014,"Marijuana, Hashish, THC",
2015,Jan-15,Marlborough,1,7,2015,Alcohol,
2015,Jan-15,Marlborough,1,7,2015,Cocaine,
2015,Jan-15,Marlborough,1,7,2015,Heroin,
2015,Feb-15,Marlborough,2,8,2015,Alcohol,
2015,Feb-15,Marlborough,2,8,2015,Heroin,
2015,Apr-15,Marlborough,4,10,2015,Alcohol,
2015,Apr-15,Marlborough,4,10,2015,Crack,
2015,Apr-15,Marlborough,4,10,2015,Heroin,
2015,Jun-15,Marlborough,6,12,2015,Alcohol,
2015,Jun-15,Marlborough,6,12,2015,Heroin,
2015,Jun-15,Marlborough,6,12,2015,"Marijuana, Hashish, THC",
2015,Jun-15,Marlborough,6,12,2015,Other Opiates and Synthetics,
2015,Oct-14,Marlborough,10,4,2014,Alcohol,
2015,Oct-14,Marlborough,10,4,2014,Heroin,
2015,Oct-14,Marlborough,10,4,2014,"Marijuana, Hashish, THC",
2015,Oct-14,Marlborough,10,4,2014,Other Opiates and Synthetics,
2015,Nov-14,Marlborough,11,5,2014,Alcohol,
2015,Nov-14,Marlborough,11,5,2014,Heroin,
2015,Jan-15,Meriden,1,7,2015,Alcohol,41
2015,Jan-15,Meriden,1,7,2015,Amphetamines,
2015,Jan-15,Meriden,1,7,2015,Benzodiazepines,
2015,Jan-15,Meriden,1,7,2015,Cocaine,6
2015,Jan-15,Meriden,1,7,2015,Crack,
2015,Jan-15,Meriden,1,7,2015,Non-Prescriptive Methadone,
2015,Jan-15,Meriden,1,7,2015,Other Opiates and Synthetics,14
2015,Jan-15,Meriden,1,7,2015,PCP,
2015,Feb-15,Meriden,2,8,2015,Alcohol,31
2015,Feb-15,Meriden,2,8,2015,Benzodiazepines,
2015,Feb-15,Meriden,2,8,2015,Cocaine,
2015,Feb-15,Meriden,2,8,2015,Crack,
2015,Feb-15,Meriden,2,8,2015,"Hallucinogens: LSD, DMS, STP, etc",
2015,Feb-15,Meriden,2,8,2015,Heroin,26
2015,Feb-15,Meriden,2,8,2015,"Marijuana, Hashish, THC",7
2015,Feb-15,Meriden,2,8,2015,Other,
2015,Feb-15,Meriden,2,8,2015,Other Opiates and Synthetics,7
2015,Mar-15,Meriden,3,9,2015,Alcohol,52
2015,Mar-15,Meriden,3,9,2015,Benzodiazepines,
2015,Mar-15,Meriden,3,9,2015,Cocaine,
2015,Mar-15,Meriden,3,9,2015,Crack,
2015,Mar-15,Meriden,3,9,2015,"Hallucinogens: LSD, DMS, STP, etc",
2015,Mar-15,Meriden,3,9,2015,Heroin,40
2015,Mar-15,Meriden,3,9,2015,"Marijuana, Hashish, THC",15
2015,Mar-15,Meriden,3,9,2015,Non-Prescriptive Methadone,
2015,Mar-15,Meriden,3,9,2015,Other Opiates and Synthetics,9
2015,Mar-15,Meriden,3,9,2015,PCP,
2015,Apr-15,Meriden,4,10,2015,Alcohol,29
2015,Apr-15,Meriden,4,10,2015,Barbiturates,
2015,Apr-15,Meriden,4,10,2015,Benzodiazepines,7
2015,Apr-15,Meriden,4,10,2015,Cocaine,
2015,Apr-15,Meriden,4,10,2015,Crack,
2015,Apr-15,Meriden,4,10,2015,"Hallucinogens: LSD, DMS, STP, etc",
2015,Apr-15,Meriden,4,10,2015,Heroin,29
2015,Apr-15,Meriden,4,10,2015,Inhalants,
2015,Apr-15,Meriden,4,10,2015,"Marijuana, Hashish, THC",11
2015,Apr-15,Meriden,4,10,2015,Other Opiates and Synthetics,11
2015,Apr-15,Meriden,4,10,2015,Other Sedatives or Hypnotics,
2015,May-15,Meriden,5,11,2015,Alcohol,32
2015,May-15,Meriden,5,11,2015,Cocaine,
2015,May-15,Meriden,5,11,2015,Crack,
2015,May-15,Meriden,5,11,2015,Heroin,51
2015,May-15,Meriden,5,11,2015,"Marijuana, Hashish, THC",7
2015,May-15,Meriden,5,11,2015,Other Opiates and Synthetics,6
2015,Jun-15,Meriden,6,12,2015,Alcohol,34
2015,Jun-15,Meriden,6,12,2015,Benzodiazepines,
2015,Jun-15,Meriden,6,12,2015,Crack,
2015,Jun-15,Meriden,6,12,2015,Heroin,54
2015,Jun-15,Meriden,6,12,2015,"Marijuana, Hashish, THC",
2015,Jun-15,Meriden,6,12,2015,Non-Prescriptive Methadone,
2015,Jun-15,Meriden,6,12,2015,Other Opiates and Synthetics,7
2015,Jul-14,Meriden,7,1,2014,Alcohol,32
2015,Jul-14,Meriden,7,1,2014,Benzodiazepines,
2015,Jul-14,Meriden,7,1,2014,Cocaine,6
2015,Jul-14,Meriden,7,1,2014,Crack,
2015,Jul-14,Meriden,7,1,2014,Heroin,30
2015,Jul-14,Meriden,7,1,2014,Inhalants,
2015,Jul-14,Meriden,7,1,2014,"Marijuana, Hashish, THC",7
2015,Jul-14,Meriden,7,1,2014,Other Opiates and Synthetics,
2015,Aug-14,Meriden,8,2,2014,Alcohol,35
2015,Aug-14,Meriden,8,2,2014,Benzodiazepines,
2015,Aug-14,Meriden,8,2,2014,Cocaine,
2015,Aug-14,Meriden,8,2,2014,Crack,
2015,Aug-14,Meriden,8,2,2014,"Hallucinogens: LSD, DMS, STP, etc",
2015,Aug-14,Meriden,8,2,2014,Heroin,36
2015,Aug-14,Meriden,8,2,2014,Inhalants,
2015,Aug-14,Meriden,8,2,2014,"Marijuana, Hashish, THC",7
2015,Aug-14,Meriden,8,2,2014,Other Opiates and Synthetics,8
2015,Sep-14,Meriden,9,3,2014,Alcohol,37
2015,Sep-14,Meriden,9,3,2014,Benzodiazepines,
2015,Sep-14,Meriden,9,3,2014,Cocaine,8
2015,Sep-14,Meriden,9,3,2014,Crack,6
2015,Sep-14,Meriden,9,3,2014,Heroin,41
2015,Sep-14,Meriden,9,3,2014,"Marijuana, Hashish, THC",7
2015,Sep-14,Meriden,9,3,2014,Other Opiates and Synthetics,
2015,Sep-14,Meriden,9,3,2014,Other Sedatives or Hypnotics,
2015,Sep-14,Meriden,9,3,2014,PCP,
2015,Oct-14,Meriden,10,4,2014,Alcohol,46
2015,Oct-14,Meriden,10,4,2014,Cocaine,7
2015,Oct-14,Meriden,10,4,2014,Crack,
2015,Oct-14,Meriden,10,4,2014,"Hallucinogens: LSD, DMS, STP, etc",
2015,Oct-14,Meriden,10,4,2014,Heroin,54
2015,Oct-14,Meriden,10,4,2014,"Marijuana, Hashish, THC",6
2015,Oct-14,Meriden,10,4,2014,Other Opiates and Synthetics,7
2015,Nov-14,Meriden,11,5,2014,Alcohol,23
2015,Nov-14,Meriden,11,5,2014,Benzodiazepines,
2015,Nov-14,Meriden,11,5,2014,Cocaine,7
2015,Nov-14,Meriden,11,5,2014,Heroin,27
2015,Nov-14,Meriden,11,5,2014,"Marijuana, Hashish, THC",7
2015,Nov-14,Meriden,11,5,2014,Other Opiates and Synthetics,10
2015,Nov-14,Meriden,11,5,2014,PCP,
2015,Dec-14,Meriden,12,6,2014,Alcohol,31
2015,Dec-14,Meriden,12,6,2014,Benzodiazepines,
2015,Dec-14,Meriden,12,6,2014,Cocaine,7
2015,Dec-14,Meriden,12,6,2014,Heroin,60
2015,Dec-14,Meriden,12,6,2014,"Marijuana, Hashish, THC",10
2015,Dec-14,Meriden,12,6,2014,Other,
2015,Dec-14,Meriden,12,6,2014,Other Opiates and Synthetics,16
2015,Feb-15,Middlebury,2,8,2015,Alcohol,
2015,Feb-15,Middlebury,2,8,2015,Heroin,6
2015,Feb-15,Middlebury,2,8,2015,Inhalants,
2015,Feb-15,Middlebury,2,8,2015,Other Opiates and Synthetics,
2015,Mar-15,Middlebury,3,9,2015,Alcohol,
2015,Mar-15,Middlebury,3,9,2015,Heroin,6
2015,Apr-15,Middlebury,4,10,2015,Alcohol,
2015,Apr-15,Middlebury,4,10,2015,Cocaine,
2015,Apr-15,Middlebury,4,10,2015,Heroin,
2015,Apr-15,Middlebury,4,10,2015,Other,
2015,Jul-14,Middlebury,7,1,2014,Alcohol,
2015,Jul-14,Middlebury,7,1,2014,Cocaine,
2015,Jul-14,Middlebury,7,1,2014,Heroin,
2015,Jul-14,Middlebury,7,1,2014,"Marijuana, Hashish, THC",
2015,Aug-14,Middlebury,8,2,2014,Alcohol,
2015,Aug-14,Middlebury,8,2,2014,Cocaine,
2015,Aug-14,Middlebury,8,2,2014,Crack,
2015,Aug-14,Middlebury,8,2,2014,Heroin,
2015,Sep-14,Middlebury,9,3,2014,Alcohol,
2015,Sep-14,Middlebury,9,3,2014,Benzodiazepines,
2015,Sep-14,Middlebury,9,3,2014,Heroin,
2015,Oct-14,Middlebury,10,4,2014,Heroin,9
2015,Oct-14,Middlebury,10,4,2014,"Marijuana, Hashish, THC",
2015,Dec-14,Middlebury,12,6,2014,Alcohol,
